Lang_Id,likely_subtag,LangName,script,regions,default region,unwritten,not used,areas,ISO 639-3,confirmed,Date modified,comments
ctm,ctm-Zyyy-US,Chitimacha,Zyyy,US,US,1,,NAM,ctm,LE,10-Jan-2018,Extinct
ctn-Deva,ctn-Deva-NP,Chhintang,Deva,NP,NP,,,SAS,ctn,,,
cto,cto-Latn-CO,Emberá-Catío,Latn,CO PA,CO,,,CAM SAM,cto,LE,9-Jan-2018,
ctp,ctp-Latn-MX,"Chatino, Western Highland",Latn,MX,MX,,,CAM,ctp,LE,9-Jan-2018,
cts,cts-Qaax-PH,"Bikol, Northern Catanduanes",Qaax,PH,PH,1,,SEA,cts,,,
ctt,ctt-Qaax-IN,"Chetti, Wayanad",Qaax,IN,IN,1,,SAS,ctt,,,
ctu,ctu-Latn-MX,Chol,Latn,MX,MX,,,CAM,ctu,LE,9-Jan-2018,
ctz,ctz-Latn-MX,"Chatino, Zacatepec",Latn,MX,MX,,,CAM,ctz,LE,9-Jan-2018,
cu,cu-Cyrl-RU,"Slavonic, Church",Cyrl,RU,RU,,,???,chu,CLDR,,Ancient
cu-Cyrs,cu-Cyrs-RU,"Slavonic, Church",Cyrs,RU,RU,,,EEU,chu,,,Ancient
cu-Glag,cu-Glag-BG,"Slavonic, Church",Glag,RU BG,BG,,,EEU,chu,CLDR,,Ancient
cua,cua-Latn-VN,Cua,Latn,VN,VN,,,SEA,cua,SVW,,
cub,cub-Latn-CO,Cubeo,Latn,BR CO VE,CO,,,SAM,cub,LE,9-Jan-2018,
cuc,cuc-Latn-MX,"Chinantec, Usila",Latn,MX,MX,,,CAM,cuc,LE,9-Jan-2018,
cug,cug-Latn-CM,Chungmboko,Latn,CM,CM,,,MAF,cug,LE,12-Jan-2018,
cuh,cuh-Latn-KE,Gichuka,Latn,KE,KE,,,EAF,cuh,LE,12-Jan-2018,
cui,cui-Latn-CO,Cuiba,Latn,CO VE,CO,,,SAM,cui,LE,9-Jan-2018,
cuj,cuj-Latn-PE,Mashco Piro,Latn,PE,PE,1,,SAM,cuj,LE,9-Jan-2018,
cuk,cuk-Latn-PA,"Kuna, San Blas",Latn,PA,PA,,,CAM,cuk,LE,9-Jan-2018,
cul,cul-Latn-BR,Kulina,Latn,BR PE,BR,,,SAM,cul,LE,9-Jan-2018,
cuo,cuo-Zyyy-VE,Cumanagoto,Zyyy,VE,VE,1,,SAM,cuo,LE,10-Jan-2018,Extinct
cup,cup-Zyyy-US,Cupeño,Zyyy,US,US,1,,NAM,cup,LE,10-Jan-2018,Extinct
cuq,cuq-Qaax-CN,Cun,Qaax,CN,CN,1,,EAS,cuq,,,
cur,cur-Qaax-NP,Chhulung,Qaax,NP,NP,1,,SAS,cur,,,
cut,cut-Latn-MX,"Cuicatec, Teutila",Latn,MX,MX,,,CAM,cut,LE,9-Jan-2018,
cuu-Lana,cuu-Lana-CN,Tai Ya,Lana,CN TH,CN,,1,EAS SEA,cuu,,,
cuv,cuv-Latn-CM,Cuvok,Latn,CM,CM,,,MAF,cuv,LE,12-Jan-2018,
cuw,cuw-Qaax-NP,Chukwa,Qaax,NP,NP,1,,SAS,cuw,,,
cux,cux-Latn-MX,"Cuicatec, Tepeuxila",Latn,MX,MX,,,CAM,cux,LE,9-Jan-2018,
cuy-Qaax,cuy-Qaax-??,Cuitlatec,Qaax,??,??,1,,???,cuy,,,639-3 2017
cv,cv-Cyrl-RU,Chuvash,Cyrl,KG KZ RU TM UZ,RU,,,CAS EEU,chv,CLDR,,
cvg,cvg-Qaax-IN,Chug,Qaax,IN,IN,1,,SAS,cvg,,,
cvn,cvn-Latn-MX,"Chinantec, Valle Nacional",Latn,MX,MX,1,,CAM,cvn,LE,9-Jan-2018,
cwa,cwa-Latn-TZ,Kabwa,Latn,TZ,TZ,,,EAF,cwa,,,
cwb,cwb-Qaax-MZ,Maindo,Qaax,MZ,MZ,1,,EAF,cwb,,,
cwd-Cans,cwd-Cans-CA,"Cree, Woods",Cans,CA,CA,,,NAM,cwd,,,
cwd-Latn,cwd-Latn-CA,"Cree, Woods",Latn,CA,CA,,,NAM,cwd,,,
cwe,cwe-Latn-TZ,Kwere,Latn,TZ,TZ,,,EAF,cwe,,,
cwg,cwg-Qaax-MY,Cheq Wong,Qaax,MY,MY,1,,SEA,cwg,,,
cwt-Latn,cwt-Latn-SN,Kuwaataay,Latn,SN,SN,,,WAF,cwt,,,
cy-Brai,cy-Brai-GB,Welsh,Brai,AR GB,GB,,,???,cym,St,,
cy,cy-Latn-GB,Welsh,Latn,AR CA GB US,GB,,,NAM NEU SAM,cym,CLDR,,
cya,cya-Latn-MX,"Chatino, Nopala",Latn,MX,MX,,,CAM,cya,LE,9-Jan-2018,
cyb,cyb-Latn-BO,Cayubaba,Latn,BO,BO,1,,SAM,cyb,LE,10-Jan-2018,Extinct
cyo-Latn,cyo-Latn-PH,Cuyonon,Latn,PH,PH,,,SEA,cyo,,,
czh-Hans,czh-Hans-CN,"Chinese, Huizhou",Hans,CN,CN,,,EAS,czh,,,
czh-Hant,czh-Hant-CN,"Chinese, Huizhou",Hant,CN,CN,,,EAS,czh,,,
czk-Zyyy,czk-Zyyy-CZ,Knaanic,Zyyy,CZ,CZ,,,EEU,czk,,,Extinct
czn,czn-Latn-MX,"Chatino, Zenzontepec",Latn,MX,MX,,,CAM,czn,LE,9-Jan-2018,
czo-Zyyy,czo-Zyyy-CN,"Chinese, Min Zhong",Zyyy,CN,CN,,,EAS,czo,,,
czt,czt-Latn-MM,"Chin, Zotung",Latn,MM,MM,,,SEA,czt,NMC,4-Dec-2017,
da-Brai,da-Brai-DK,Danish,Brai,AE CA DE DK FO GL LU NO SE US,DK,,,NAM NEU WAS WEU,dan,,,
da,da-Latn-DK,Danish,Latn,AE CA DE DK FO GL LU NO SE US,DK,,,NAM NEU WAS WEU,dan,CLDR,,
daa,daa-Latn-TD,Dangaléat,Latn,TD,TD,,,MAF,daa,LE,12-Jan-2018,
dac,dac-Latn-PG,Dambi,Latn,PG,PG,,,MEL,dac,LE,10-Jan-2018,
dad,dad-Latn-PG,Marik,Latn,PG,PG,,,MEL,dad,LE,10-Jan-2018,
dae,dae-Latn-CM,Duupa,Latn,CM,CM,,,MAF,dae,LE,12-Jan-2018,
dag,dag-Latn-GH,Dagbani,Latn,GH,GH,,,WAF,dag,LE,12-Jan-2018,
dah,dah-Latn-PG,Gwahatike,Latn,PG,PG,,,MEL,dah,LE,10-Jan-2018,
dai,dai-Latn-TD,Day,Latn,TD,TD,,,MAF,dai,LE,12-Jan-2018,
daj,daj-Latn-SD,"Daju, Dar Fur",Latn,SD,SD,,,NAF,daj,LE,12-Jan-2018,
dak,dak-Latn-US,Dakota,Latn,CA US,US,,,NAM,dak,CLDR,,
dal,dal-Latn-KE,Dahalo,Latn,KE,KE,1,,EAF,dal,LE,12-Jan-2018,
dam,dam-Qaax-NG,Damakawa,Qaax,NG,NG,1,,WAF,dam,,,
dao,dao-Latn-MM,"Chin, Daai",Latn,MM,MM,,,SEA,dao,NMC,4-Dec-2017,Has 3 orthographies!
daq-Deva,daq-Deva-IN,"Maria, Dandami",Deva,IN,IN,,,SAS,daq,,,
dar,dar-Cyrl-RU,Dargwa,Cyrl,AZ KG KZ RU TM TR UA UZ,RU,,,CAS EEU WAS,dar,CLDR,,
das-Zyyy,das-Zyyy-CI,Daho-Doo,Zyyy,CI,CI,,,WAF,das,,,
dau,dau-Qaax-TD,"Daju, Dar Sila",Qaax,SD TD,TD,1,,MAF NAF,dau,,,
dav,dav-Latn-KE,Dawida,Latn,KE,KE,,,EAF,dav,CLDR,,
daw-Zyyy,daw-Zyyy-PH,Davawenyo,Zyyy,PH,PH,,,SEA,daw,,,
dax,dax-Latn-AU,Dayi,Latn,AU,AU,1,,ANZ,dax,LE,10-Jan-2018,
daz-Zyyy,daz-Zyyy-ID,Dao,Zyyy,ID,ID,,,SEA,daz,,,
dba,dba-Qaax-ML,Bangime,Qaax,ML,ML,1,,WAF,dba,,,
dbb-Zyyy,dbb-Zyyy-NG,Deno,Zyyy,NG,NG,,,WAF,dbb,,,
dbd-Latn,dbd-Latn-NG,Dadiya,Latn,NG,NG,,,WAF,dbd,,,
dbe-Zyyy,dbe-Zyyy-ID,Dabe,Zyyy,ID,ID,,,SEA,dbe,,,
dbf-Latn,dbf-Latn-ID,Edopi,Latn,ID,ID,,,SEA,dbf,,,
dbg,dbg-Qaax-ML,"Dogon, Dogul Dom",Qaax,ML,ML,1,,WAF,dbg,,,
dbi-Zyyy,dbi-Zyyy-NG,Doka,Zyyy,NG,NG,,,WAF,dbi,,,
dbj-Arab,dbj-Arab-MY,Ida'an,Arab,MY,MY,,1,SEA,dbj,,,
dbj-Latn,dbj-Latn-MY,Ida'an,Latn,MY,MY,,,SEA,dbj,,,
dbl,dbl-Latn-AU,Dyirbal,Latn,AU,AU,1,,ANZ,dbl,LE,10-Jan-2018,
dbm,dbm-Qaax-NG,Duguri,Qaax,NG,NG,1,,WAF,dbm,,,
dbn-Zyyy,dbn-Zyyy-ID,Duriankere,Zyyy,ID,ID,,,SEA,dbn,,,
dbo-Zyyy,dbo-Zyyy-NG,Dulbu,Zyyy,NG,NG,,,WAF,dbo,,,
dbp-Zyyy,dbp-Zyyy-NG,Duwai,Zyyy,NG,NG,,,WAF,dbp,,,
dbq,dbq-Latn-CM,Daba,Latn,CM NG,CM,,,MAF WAF,dbq,LE,12-Jan-2018,
dbr-Zyyy,dbr-Zyyy-SO,Dabarre,Zyyy,SO,SO,,,EAF,dbr,,,
dbt,dbt-Qaax-ML,"Dogon, Ben Tey",Qaax,ML,ML,1,,WAF,dbt,,,
dbu,dbu-Qaax-ML,"Dogon, Bondum Dom",Qaax,ML,ML,1,,WAF,dbu,,,
dbv-Zyyy,dbv-Zyyy-NG,Dungu,Zyyy,NG,NG,,,WAF,dbv,,,
dbw,dbw-Qaax-ML,"Dogon, Bankan Tey",Qaax,ML,ML,1,,WAF,dbw,,,
dby,dby-Latn-PG,Dibiyaso,Latn,PG,PG,,,MEL,dby,LE,10-Jan-2018,
dcc,dcc-Arab-IN,Deccan,Arab,IN,IN,,,SAS,dcc,CLDR,,
dcc-Deva,dcc-Deva-IN,Deccan,Deva,IN,IN,,,SAS,dcc,,,
dcr,dcr-Latn-VI,Negerhollands,Latn,VI,VI,,,CAR,dcr,,,Extinct
dda,dda-Latn-AU,Dadi Dadi,Latn,AU,AU,1,,ANZ,dda,LE,10-Jan-2018,Extinct
ddd,ddd-Qaax-SS,Dongotono,Qaax,SS,SS,1,,EAF,ddd,,,
dde,dde-Latn-CG,Doondo,Latn,CG,CG,,,MAF,dde,LE,12-Jan-2018,
ddg,ddg-Latn-TL,Fataluku,Latn,TL,TL,,,SEA,ddg,LE,12-Jan-2018,
ddi,ddi-Latn-PG,"Goodenough, West",Latn,PG,PG,1,,MEL,ddi,LE,10-Jan-2018,
ddj,ddj-Latn-AU,Jaru,Latn,AU,AU,1,,ANZ,ddj,LE,10-Jan-2018,
ddn-Latn,ddn-Latn-BJ,Dendi,Latn,BJ NG,BJ,,,WAF,ddn,,,
ddo-Cyrl,ddo-Cyrl-RU,Dido,Cyrl,GE RU,RU,,,EEU WAS,ddo,,,
ddr,ddr-Latn-AU,Dhudhuroa,Latn,AU,AU,1,,ANZ,ddr,LE,10-Jan-2018,Extinct
dds-Latn,dds-Latn-ML,"Dogon, Donno So",Latn,ML,ML,,,WAF,dds,,,
ddw,ddw-Qaax-ID,Dawera-Daweloor,Qaax,ID,ID,1,,SEA,ddw,,,
de-Brai,de-Brai-DE,"German, Standard",Brai,AE AR AT AU BA BE BG BO BR CA CH CL CY CZ DE DK EC EE FI FR HR HU IE IL IT KG KZ LI LT LU MT MZ NA NL NZ PH PL PR PT PY RO RU SE SI SK TJ UA US UY ZA,DE,,,ANZ CAR CAS EAF EEU NAM NEU SAF SAM SEA SEU WAS WEU,deu,,,
de-Latf,de-Latf-DE,"German, Standard",Latf,AE AR AT AU BA BE BG BO BR CA CH CL CY CZ DE DK EC EE FI FR HR HU IE IL IT KG KZ LI LT LU MT MZ NA NL NZ PH PL PR PT PY RO RU SE SI SK TJ UA US UY ZA,DE,,1,ANZ CAR CAS EAF EEU NAM NEU SAF SAM SEA SEU WAS WEU,deu,,,
de,de-Latn-DE,"German, Standard",Latn,AE AR AT AU BA BE BG BO BR CA CH CL CY CZ DE DK EC EE FI FR HR HU IE IL IT KG KZ LI LT LU MT MZ NA NL NZ PH PL PR PT PY RO RU SE SI SK TJ UA US UY ZA,DE,,,ANZ CAR CAS EAF EEU NAM NEU SAF SAM SEA SEU WAS WEU,deu,CLDR,,
de-Runr,de-Runr-DE,"German, Standard",Runr,AE AR AT AU BA BE BG BO BR CA CH CL CY CZ DE DK EC EE FI FR HR HU IE IL IT KG KZ LI LT LU MT MZ NA NL NZ PH PL PR PT PY RO RU SE SI SK TJ UA US UY ZA,DE,,1,ANZ CAR CAS EAF EEU NAM NEU SAF SAM SEA SEU WAS WEU,deu,,,
dec,dec-Latn-SD,Dagik,Latn,SD,SD,,,NAF,dec,LE,12-Jan-2018,
ded,ded-Latn-PG,Dedua,Latn,PG,PG,,,MEL,ded,LE,10-Jan-2018,
dee-Zyyy,dee-Zyyy-LR,Dewoin,Zyyy,LR,LR,,,WAF,dee,,,
def-Arab,def-Arab-IR,Dezfuli,Arab,IR,IR,,,SAS,def,,,
deg-Latn,deg-Latn-NG,Degema,Latn,NG,NG,,1,WAF,deg,,,
deh,deh-Qaax-PK,Dehwari,Qaax,PK,PK,1,,SAS,deh,,,
dei-Zyyy,dei-Zyyy-ID,Demisa,Zyyy,ID,ID,,,SEA,dei,,,
dek-Zyyy,dek-Zyyy-CM,Dek,Zyyy,CM,CM,,,MAF,dek,,,
del-Latn,del-Latn-US,Delaware,Latn,US,US,,,NAM,del,,,
dem-Zyyy,dem-Zyyy-ID,Dem,Zyyy,ID,ID,,,SEA,dem,,,
den-Cans,den-Cans-CA,Slave (Athapascan),Cans,CA,CA,,,NAM,den,,,
den,den-Latn-CA,Slave (Athapascan),Latn,CA,CA,,,NAM,den,CLDR,,
dep,dep-Zyyy-US,"Delaware, Pidgin",Zyyy,US,US,1,,NAM,dep,LE,10-Jan-2018,Extinct
deq,deq-Qaax-CF,Dendi,Qaax,CF,CF,1,,MAF,deq,jb,,
der-Beng,der-Beng-IN,Deori,Beng,IN,IN,,,SAS,der,,,
der-Latn,der-Latn-IN,Deori,Latn,IN,IN,,,SAS,der,,,
des,des-Latn-BR,Desano,Latn,BR CO,BR,,,SAM,des,LE,9-Jan-2018,
dev,dev-Latn-PG,Domung,Latn,PG,PG,,,MEL,dev,LE,10-Jan-2018,
dez,dez-Latn-CD,Dengese,Latn,CD,CD,,,MAF,dez,LE,12-Jan-2018,
dga,dga-Latn-GH,"Dagaare, Southern",Latn,GH,GH,,,WAF,dga,LE,12-Jan-2018,
dgb,dgb-Qaax-ML,"Dogon, Bunoge",Qaax,ML,ML,1,,WAF,dgb,,,
dgc-Latn,dgc-Latn-PH,"Agta, Casiguran Dumagat",Latn,PH,PH,,,SEA,dgc,,,
dgd-Latn,dgd-Latn-BF,Dagaari Dioula,Latn,BF,BF,,,WAF,dgd,,,
dge,dge-Latn-PG,Degenan,Latn,PG,PG,1,,MEL,dge,LE,10-Jan-2018,
dgg,dgg-Latn-PG,Doga,Latn,PG,PG,1,,MEL,dgg,LE,10-Jan-2018,
dgh-Latn,dgh-Latn-NG,Dghwede,Latn,NG,NG,,,WAF,dgh,,,
dgi-Latn,dgi-Latn-BF,"Dagara, Northern",Latn,BF,BF,,,WAF,dgi,,,
dgk,dgk-Latn-CF,Dagba,Latn,CF TD,CF,,,MAF,dgk,jb,,
dgl-Arab,dgl-Arab-SD,Andaandi,Arab,SD,SD,,,NAF,dgl,,,
dgl-Copt-x-oldnubian,dgl-Copt-SD-x-oldnubian,Andaandi,Copt,SD,SD,,,NAF,dgl,,,
dgl-Latn,dgl-Latn-SD,Andaandi,Latn,SD,SD,,,NAF,dgl,,,
dgn,dgn-Latn-AU,Dagoman,Latn,AU,AU,1,,ANZ,dgn,LE,10-Jan-2018,Extinct
dgo-Arab,dgo-Arab-IN,Dogri,Arab,IN,IN,,1,SAS,dgo,,,
dgo-Deva,dgo-Deva-IN,Dogri,Deva,IN,IN,,,SAS,dgo,,,
dgo-Takr,dgo-Takr-IN,Dogri,Takr,IN,IN,,1,SAS,dgo,,,
dgr,dgr-Latn-CA,Dogrib,Latn,CA,CA,,,NAM,dgr,CLDR,,
dgs-Zyyy,dgs-Zyyy-BF,Dogoso,Zyyy,BF CI,BF,,,WAF,dgs,,,
dgt,dgt-Latn-AU,Ndra'ngith,Latn,AU,AU,1,,ANZ,dgt,LE,10-Jan-2018,Extinct
dgu-Zyyy,dgu-Zyyy-IN,Degaru,Zyyy,IN,IN,,,SAS,dgu,,,
dgw,dgw-Latn-AU,Daungwurrung,Latn,AU,AU,,,ANZ,dgw,LE,10-Jan-2018,Extinct
dgx,dgx-Latn-PG,Doghoro,Latn,PG,PG,,,MEL,dgx,LE,10-Jan-2018,
dgz,dgz-Latn-PG,Daga,Latn,PG,PG,,,MEL,dgz,LE,10-Jan-2018,
dhd-Deva,dhd-Deva-IN,Dhundari,Deva,IN,IN,,,SAS,dhd,,,
dhg,dhg-Latn-AU,Dhangu-Djangu,Latn,AU,AU,,,ANZ,dhg,LE,10-Jan-2018,
dhi-Deva,dhi-Deva-NP,Dhimal,Deva,IN NP,NP,,,SAS,dhi,,,
dhl,dhl-Latn-AU,Dhalandji,Latn,AU,AU,1,,ANZ,dhl,LE,10-Jan-2018,
dhm,dhm-Latn-AO,Dhimba,Latn,AO NA,AO,,,MAF SAF,dhm,LE,12-Jan-2018,
dhn,dhn-Gujr-IN,Dhanki,Gujr,IN,IN,,,SAS,dhn,,,
dho-Deva,dho-Deva-IN,Dhodia,Deva,IN,IN,,,SAS,dho,,,
dhr,dhr-Latn-AU,Dhargari,Latn,AU,AU,1,,ANZ,dhr,LE,10-Jan-2018,
dhs,dhs-Qaax-TZ,Dhaiso,Qaax,TZ,TZ,1,,EAF,dhs,,,
dhu,dhu-Latn-AU,Dhurga,Latn,AU,AU,1,,ANZ,dhu,LE,10-Jan-2018,Extinct
dhv,dhv-Latn-NC,Drehu,Latn,NC,NC,,,MEL,dhv,LE,10-Jan-2018,
dhw-Deva,dhw-Deva-NP,Danuwar,Deva,NP,NP,,,SAS,dhw,,,
dhx,dhx-Latn-AU,Dhungaloo,Latn,AU,AU,1,,ANZ,dhx,LE,10-Jan-2018,
dia,dia-Latn-PG,Dia,Latn,PG,PG,,,MEL,dia,LE,10-Jan-2018,
dib,dib-Latn-SS,"Dinka, South Central",Latn,SS,SS,,,EAF,dib,LE,12-Jan-2018,
dic,dic-Qaax-CI,"Dida, Lakota",Qaax,CI,CI,1,,WAF,dic,,,
did,did-Latn-SS,Didinga,Latn,SS,SS,,,EAF,did,LE,12-Jan-2018,
dif,dif-Latn-AU,Dieri,Latn,AU,AU,,,ANZ,dif,LE,10-Jan-2018,Extinct
dig,dig-Latn-KE,Chidigo,Latn,KE TZ,KE,,,EAF,dig,LE,12-Jan-2018,
dih,dih-Latn-MX,Kumiai,Latn,MX US,MX,1,,CAM NAM,dih,LE,9-Jan-2018,
dii,dii-Qaax-CM,Dimbong,Qaax,CM,CM,1,,MAF,dii,,,
dij,dij-Qaax-ID,Dai,Qaax,ID,ID,1,,SEA,dij,,,
dik,dik-Latn-SS,"Dinka, Southwestern",Latn,SS,SS,,,EAF,dik,LE,12-Jan-2018,
dil,dil-Latn-SD,Dilling,Latn,SD,SD,,,NAF,dil,LE,12-Jan-2018,
dim,dim-Qaax-ET,Dime,Qaax,ET,ET,1,,EAF,dim,,,
din,din-Latn-SS,Dinka,Latn,SS,SS,,,EAF,din,LE,12-Jan-2018,
dio-Zyyy,dio-Zyyy-NG,Dibo,Zyyy,NG,NG,,,WAF,dio,,,
dip,dip-Latn-SS,"Dinka, Northeastern",Latn,SS,SS,,,EAF,dip,LE,12-Jan-2018,
diq-Latn,diq-Latn-TR,"Zazaki, Southern",Latn,TR,TR,,,WAS,diq,,,
dir,dir-Latn-NG,Dirim,Latn,NG,NG,,,WAF,dir,LE,,
dis-Beng,dis-Beng-IN,Dimasa,Beng,IN,IN,,,SAS,dis,,,
dis-Latn,dis-Latn-IN,Dimasa,Latn,IN,IN,,,SAS,dis,,,
dit,dit-Latn-AU,Dirari,Latn,AU,AU,1,,ANZ,dit,LE,10-Jan-2018,Extinct
diu,diu-Latn-NA,Diriku,Latn,NA,AO BW NA,,,MAF SAF,diu,LE,12-Jan-2018,
diw,diw-Latn-SS,"Dinka, Northwestern",Latn,SS,SS,,,EAF,diw,LE,12-Jan-2018,
dix,dix-Latn-VU,Dixon Reef,Latn,VU,VU,1,,MEL,dix,LE,10-Jan-2018,
diy-Zyyy,diy-Zyyy-ID,Diuwe,Zyyy,ID,ID,,,SEA,diy,,,
diz,diz-Latn-CD,Ding,Latn,CD,CD,,,MAF,diz,LE,12-Jan-2018,
dja,dja-Latn-AU,Djadjawurrung,Latn,AU,AU,1,,ANZ,dja,LE,10-Jan-2018,Extinct
djb,djb-Latn-AU,Djinba,Latn,AU,AU,1,,ANZ,djb,LE,10-Jan-2018,
djc,djc-Latn-TD,"Daju, Dar Daju",Latn,TD,TD,,,MAF,djc,LE,12-Jan-2018,
djd,djd-Latn-AU,Djamindjung,Latn,AU,AU,1,,ANZ,djd,LE,10-Jan-2018,
dje-Arab,dje-Arab-NE,Zarma,Arab,BF ML NE NG,NE,,,WAF,dje,,,
dje-Brai,dje-Brai-NE,Zarma,Brai,BF ML NE NG,NE,,,WAF,dje,,,
dje,dje-Latn-NE,Zarma,Latn,BF ML NE NG,NE,,,WAF,dje,CLDR,,
djf,djf-Latn-AU,Djangun,Latn,AU,AU,1,,ANZ,djf,LE,10-Jan-2018,Extinct
dji,dji-Latn-AU,Djinang,Latn,AU,AU,,,ANZ,dji,LE,10-Jan-2018,
djj,djj-Latn-AU,Djeebbana,Latn,AU,AU,1,,ANZ,djj,LE,10-Jan-2018,
djk-Afak,djk-Afak-SR,Aukan,Afak,GF SR,SR,,,SAM,djk,LE,9-Jan-2018,
djk,djk-Latn-SR,Aukan,Latn,GF SR,SR,,,SAM,djk,LE,9-Jan-2018,
djm,djm-Qaax-ML,"Dogon, Jamsay",Qaax,BF ML,ML,1,,WAF,djm,,,
djn,djn-Latn-AU,Djauan,Latn,AU,AU,1,,ANZ,djn,LE,10-Jan-2018,
djo-Zyyy,djo-Zyyy-ID,Jangkang,Zyyy,ID,ID,,,SEA,djo,,,
djr,djr-Latn-AU,Djambarrpuyngu,Latn,AU,AU,,,ANZ,djr,LE,10-Jan-2018,
dju,dju-Latn-PG,Kapriman,Latn,PG,PG,1,,MEL,dju,LE,10-Jan-2018,
djw,djw-Latn-AU,Djawi,Latn,AU,AU,1,,ANZ,djw,LE,10-Jan-2018,Extinct
dka,dka-Qaax-BT,Dakpakha,Qaax,BT,BT,1,,SAS,dka,,,
dkk,dkk-Qaax-ID,Dakka,Qaax,ID,ID,1,,SEA,dkk,,,
dkr,dkr-Qaax-MY,Kuijau,Qaax,MY,MY,1,,SEA,dkr,,,
dks,dks-Latn-SS,"Dinka, Southeastern",Latn,CA SS,SS,,,EAF NAM,dks,LE,12-Jan-2018,
dkx,dkx-Latn-CM,Mazagway,Latn,CM,CM,,,MAF,dkx,LE,12-Jan-2018,
dlg-Cyrl,dlg-Cyrl-RU,Dolgan,Cyrl,RU,RU,,,EEU,dlg,,,
dlk,dlk-Qaax-ER,Dahalik,Qaax,ER,ER,1,,EAF,dlk,,,
dlm-Zyyy,dlm-Zyyy-HR,Dalmatian,Zyyy,HR,HR,,,SEU,dlm,,,Extinct
dln-Latn,dln-Latn-IN,Darlong,Latn,IN,IN,,,SAS,dln,,,
dma,dma-Latn-GA,Duma,Latn,GA,GA,1,,MAF,dma,LE,30-Jan-2018,
dmb,dmb-Qaax-ML,"Dogon, Mombo",Qaax,ML,ML,1,,WAF,dmb,,,
dmc,dmc-Latn-PG,Gavak,Latn,PG,PG,1,,MEL,dmc,LE,10-Jan-2018,
dmd,dmd-Latn-AU,Madhi Madhi,Latn,AU,AU,1,,ANZ,dmd,LE,10-Jan-2018,Extinct
dme,dme-Qaax-CM,Dugwor,Qaax,CM,CM,1,,MAF,dme,,,
dmg-Latn,dmg-Latn-MY,"Kinabatangan, Upper",Latn,MY,MY,,,SEA,dmg,,,
dmk,dmk-Qaax-PK,Domaaki,Qaax,PK,PK,1,,SAS,dmk,,,
dml-Arab,dml-Arab-PK,Dameli,Arab,PK,PK,,,SAS,dml,,,
dml-Arab,dml-Arab-PK,Dameli,Arab,PK,PK,,,SAS,dml,,,
dmm,dmm-Qaax-CM,Dama,Qaax,CM,CM,1,,MAF,dmm,,,
dmo,dmo-Latn-CM,Kemedzung,Latn,CM,CM,,,MAF,dmo,LE,12-Jan-2018,
dmr,dmr-Qaax-ID,"Damar, East",Qaax,ID,ID,1,,SEA,dmr,,,
dms-Zyyy,dms-Zyyy-ID,Dampelas,Zyyy,ID,ID,,,SEA,dms,,,
dmu-Zyyy,dmu-Zyyy-ID,Tebi,Zyyy,ID,ID,,,SEA,dmu,,,
dmv-Latn,dmv-Latn-MY,Dumpas,Latn,MY,MY,,,SEA,dmv,,,
dmw,dmw-Latn-AU,Mudburra,Latn,AU,AU,1,,ANZ,dmw,LE,10-Jan-2018,
dmx-Zyyy,dmx-Zyyy-MZ,Dema,Zyyy,MZ,MZ,,,EAF,dmx,,,
dmy-Zyyy,dmy-Zyyy-ID,Sowari,Zyyy,ID,ID,,,SEA,dmy,,,
dna-Latn,dna-Latn-ID,"Dani, Upper Grand Valley",Latn,ID,ID,,,SEA,dna,,,
dnd,dnd-Latn-PG,Daonda,Latn,PG,PG,1,,MEL,dnd,LE,10-Jan-2018,
dne,dne-Qaax-TZ,Ndendeule,Qaax,TZ,TZ,1,,EAF,dne,,,
dng-Cyrl,dng-Cyrl-KG,Dungan,Cyrl,KG KZ RU TJ TM UZ,KG,,,CAS EEU,dng,,,
dni-Latn,dni-Latn-ID,"Dani, Lower Grand Valley",Latn,ID,ID,,,SEA,dni,,,
dnj,dnj-Latn-CI,Dan,Latn,CI GN LR,CI,,,WAF,dnj,CLDR,,
dnk-Latn,dnk-Latn-ID,Dengka,Latn,ID,ID,,,SEA,dnk,,,
dnn-Latn,dnn-Latn-BF,Dzùùngoo,Latn,BF,BF,,,WAF,dnn,,,
dnr,dnr-Latn-PG,Danaru,Latn,PG,PG,,,MEL,dnr,LE,10-Jan-2018,
dnt-Latn,dnt-Latn-ID,"Dani, Mid Grand Valley",Latn,ID,ID,,,SEA,dnt,,,
dnu,dnu-Qaax-MM,Danau,Qaax,MM,MM,1,,SEA,dnu,NMC,4-Dec-2017,
dnv,dnv-Qaax-MM,Danu,Qaax,MM,MM,1,,SEA,dnv,NMC,4-Dec-2017,
dnw-Latn,dnw-Latn-ID,"Dani, Western",Latn,ID,ID,,,SEA,dnw,,,
dny,dny-Latn-BR,Dení,Latn,BR,BR,,,SAM,dny,LE,9-Jan-2018,
doa,doa-Latn-PG,Dom,Latn,PG,PG,,,MEL,doa,LE,10-Jan-2018,
dob,dob-Latn-PG,Dobu,Latn,PG,PG,,,MEL,dob,LE,10-Jan-2018,
doc-Latn,doc-Latn-CN,"Dong, Northern",Latn,CN VN,CN,,,EAS,doc,,,
doe,doe-Qaax-TZ,Doe,Qaax,TZ,TZ,1,,EAF,doe,,,
dof,dof-Latn-PG,Domu,Latn,PG,PG,1,,MEL,dof,LE,10-Jan-2018,
doh-Zyyy,doh-Zyyy-NG,Dong,Zyyy,NG,NG,,,WAF,doh,,,
